date_submitted,survey_consent,latitude,longitude,link_community_site,link_community_na,w1_latitude,w1_longitude,w1_method,w1_region,w1_loc_latitude,w1_loc_longitude,w2,w2_other_specify,w3,w3_other_specify,w4,w5,w5_dont_know,w6,w6_dont_know,w7,w8,w9,w10_mpn,w10_confidence,w10_health_risk,w10_image,w10_c1,w10_c2,w10_c3,w10_c4,w10_c5,w11_magnitude,w11_units,w12,w13_magnitude,w13_units,w14,w15,w16,toilet_type,toilet_shared,waste_removed,waste_treated,waste_disposal,handwash_place,handwash_not_observed_reason,handwash_water,handwash_soap,handwash_water_soap
07/06/2019,Yes,-14.0464091,34.0961199,NA,NA,-14.0463742,34.0959746,NA,"TA Mazengera, Lilongwe, Malawi",-14.0463681,34.0959832,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent not present,NA
07/06/2019,Yes,-14.0466036,34.0967877,NA,NA,-14.046574,34.0967395,NA,"TA Mazengera, Lilongwe, Malawi",-14.0465741,34.0967381,Borehole or tubewell,NA,NA,NA,Elsewhere,40,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
06/05/2019,Yes,-14.0470281,34.0545227,NA,NA,-14.0470324,34.0545166,NA,"TA Mazengera, Lilongwe, Malawi",-14.0470324,34.0545166,Unprotected dug well,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0470878,34.0107946,NA,NA,-14.0470878,34.0107946,NA,"TA Mazengera, Lilongwe, Malawi",-14.0470878,34.0107946,Borehole or tubewell,NA,NA,NA,Elsewhere,120,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0471091,34.090238,NA,NA,-14.0471515,34.0902158,NA,"TA Mazengera, Lilongwe, Malawi",-14.0471634,34.0902183,Borehole or tubewell,NA,NA,NA,Elsewhere,NA,TRUE,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0471359,34.0108951,NA,NA,-14.0471313,34.0108929,NA,"TA Mazengera, Lilongwe, Malawi",-14.0471313,34.0108929,Borehole or tubewell,NA,NA,NA,Elsewhere,120,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent present,NA
10/05/2019,Yes,-14.0471637,34.0109693,NA,NA,-14.0471652,34.0109759,NA,"TA Mazengera, Lilongwe, Malawi",-14.047165,34.0109763,Borehole or tubewell,NA,NA,NA,Elsewhere,120,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent not present,NA
10/05/2019,Yes,-14.0471774,34.0106817,NA,NA,-14.0471804,34.0106104,NA,"TA Mazengera, Lilongwe, Malawi",-14.0471804,34.0106104,Borehole or tubewell,NA,NA,NA,Elsewhere,120,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent not present,NA
06/05/2019,Yes,-14.0472414,34.054371,NA,NA,-14.0472414,34.054371,NA,"TA Mazengera, Lilongwe, Malawi",-14.0472414,34.054371,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0472927,34.010122,NA,NA,-14.0472927,34.010122,NA,"TA Mazengera, Lilongwe, Malawi",-14.0472927,34.010122,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent present,NA
07/06/2019,Yes,-14.0472984,34.0867068,NA,NA,-14.047258,34.0865686,NA,"TA Mazengera, Lilongwe, Malawi",-14.047258,34.0865686,Borehole or tubewell,NA,NA,NA,Elsewhere,90,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0473076,34.0910264,NA,NA,-14.0472834,34.0909828,NA,"TA Mazengera, Lilongwe, Malawi",-14.0472731,34.0909523,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0473119,34.0121263,NA,NA,-14.0472869,34.0121352,NA,"TA Mazengera, Lilongwe, Malawi",-14.0472869,34.0121352,Unprotected dug well,NA,NA,NA,Elsewhere,NA,TRUE,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0473162,34.0864514,NA,NA,-14.047352,34.0864355,NA,"TA Mazengera, Lilongwe, Malawi",-14.047352,34.0864355,Borehole or tubewell,NA,NA,NA,Elsewhere,90,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
06/05/2019,Yes,-14.0473632,34.0543182,NA,NA,-14.0473212,34.0543283,NA,"TA Mazengera, Lilongwe, Malawi",-14.0473212,34.0543305,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0473647,34.0864291,NA,NA,-14.047287,34.0863384,NA,"TA Mazengera, Lilongwe, Malawi",-14.047287,34.0863384,Borehole or tubewell,NA,NA,NA,Elsewhere,120,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0473649,34.0866989,NA,NA,-14.0473752,34.0866832,NA,"TA Mazengera, Lilongwe, Malawi",-14.0473752,34.0866832,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0474933,34.0865707,NA,NA,-14.0475297,34.0866022,NA,"TA Mazengera, Lilongwe, Malawi",-14.0475146,34.0866028,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0474963,34.086587,NA,NA,-14.0475539,34.0865252,NA,"TA Mazengera, Lilongwe, Malawi",-14.0475539,34.0865252,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Don't Know,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0475306,34.0864085,NA,NA,-14.0475204,34.086321,NA,"TA Mazengera, Lilongwe, Malawi",-14.0475204,34.086321,Borehole or tubewell,NA,NA,NA,Elsewhere,90,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0475608,34.0109547,NA,NA,-14.0474724,34.0110896,NA,"TA Mazengera, Lilongwe, Malawi",-14.0474724,34.0110896,Borehole or tubewell,NA,NA,NA,Elsewhere,50,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0476412,34.0944934,NA,NA,-14.0476296,34.0944824,NA,"TA Mazengera, Lilongwe, Malawi",-14.0476296,34.0944824,Borehole or tubewell,NA,NA,NA,Elsewhere,20,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0477631,34.0865497,NA,NA,-14.0477619,34.0865282,NA,"TA Mazengera, Lilongwe, Malawi",-14.0477619,34.0865282,Borehole or tubewell,NA,NA,NA,Elsewhere,90,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0477809,34.0863967,NA,NA,-14.047888499999999,34.0863495,NA,"TA Mazengera, Lilongwe, Malawi",-14.047888499999999,34.0863495,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0479199,34.0107999,NA,NA,-14.0480092,34.010799,NA,"TA Mazengera, Lilongwe, Malawi",-14.0480267,34.0108077,Borehole or tubewell,NA,NA,NA,Elsewhere,45,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0479601,34.0111103,NA,NA,-14.0479623,34.0111094,NA,"TA Mazengera, Lilongwe, Malawi",-14.0479702,34.0110669,Borehole or tubewell,NA,NA,NA,Elsewhere,45,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0479954,34.0108124,NA,NA,-14.0480118,34.0108215,NA,"TA Mazengera, Lilongwe, Malawi",-14.0480063,34.0108174,Borehole or tubewell,NA,NA,NA,Elsewhere,NA,TRUE,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0480153,34.0864849,NA,NA,-14.0480813,34.0865169,NA,"TA Mazengera, Lilongwe, Malawi",-14.0480813,34.0865169,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0480658,34.0113371,NA,NA,-14.048065,34.0112869,NA,"TA Mazengera, Lilongwe, Malawi",-14.0480648,34.0113109,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.048173,34.0098581,NA,NA,-14.0481925,34.0098752,NA,"TA Mazengera, Lilongwe, Malawi",-14.0481993,34.0098718,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0482737,34.0945005,NA,NA,-14.0482737,34.0945005,NA,"TA Mazengera, Lilongwe, Malawi",NA,NA,Borehole or tubewell,NA,NA,NA,Elsewhere,15,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0483757,34.0952837,NA,NA,-14.0483163,34.0953252,NA,"TA Mazengera, Lilongwe, Malawi",-14.0483088,34.0953283,Borehole or tubewell,NA,NA,NA,Elsewhere,40,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0484379,34.009466,NA,NA,-14.0483334,34.0094802,NA,"TA Mazengera, Lilongwe, Malawi",-14.0483334,34.0094802,Borehole or tubewell,NA,NA,NA,Elsewhere,20,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,Don't Know,Don't Know,NA,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
06/06/2019,Yes,-14.0484687,34.0661726,NA,NA,-14.0484759,34.0661732,NA,"TA Mazengera, Lilongwe, Malawi",-14.0484759,34.0661732,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0484736,34.0951322,NA,NA,-14.0484736,34.0951322,NA,"TA Mazengera, Lilongwe, Malawi",-14.0484735,34.0951321,Borehole or tubewell,NA,NA,NA,Elsewhere,50,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0485908,34.0945257,NA,NA,-14.0485908,34.0945257,NA,"TA Mazengera, Lilongwe, Malawi",-14.0485908,34.0945257,Borehole or tubewell,NA,NA,NA,Elsewhere,10,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
06/06/2019,Yes,-14.0486508,34.0661599,NA,NA,-14.0486461,34.0661468,NA,"TA Mazengera, Lilongwe, Malawi",-14.0486321,34.0661441,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0486622,34.094654,NA,NA,-14.0486622,34.094654,NA,"TA Mazengera, Lilongwe, Malawi",-14.0486622,34.094654,Borehole or tubewell,NA,NA,NA,Elsewhere,5,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
06/06/2019,Yes,-14.0486725,34.0657222,NA,NA,-14.048716,34.0656995,NA,"TA Mazengera, Lilongwe, Malawi",-14.048716,34.0656995,Borehole or tubewell,NA,NA,NA,Elsewhere,120,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0486915,34.0941871,NA,NA,-14.0486915,34.0941871,NA,"TA Mazengera, Lilongwe, Malawi",-14.0486915,34.0941871,Borehole or tubewell,NA,NA,NA,Elsewhere,5,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.048732,34.0945696,NA,NA,-14.048732,34.0945696,NA,"TA Mazengera, Lilongwe, Malawi",-14.048732,34.0945696,Borehole or tubewell,NA,NA,NA,Elsewhere,5,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,No Facilities or bush or field,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0488552,34.008907,NA,NA,-14.0488256,34.0089534,NA,"TA Mazengera, Lilongwe, Malawi",-14.0488256,34.0089534,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0489192,34.0945447,NA,NA,-14.0489744,34.0944779,NA,"TA Mazengera, Lilongwe, Malawi",-14.0489837,34.0944693,Borehole or tubewell,NA,NA,NA,Elsewhere,5,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
06/06/2019,Yes,-14.0489291,34.0659102,NA,NA,-14.0488833,34.065856,NA,"TA Mazengera, Lilongwe, Malawi",-14.0488707,34.0658365,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0489773,34.094364,NA,NA,-14.0489773,34.094364,NA,"TA Mazengera, Lilongwe, Malawi",-14.0489773,34.094364,Borehole or tubewell,NA,NA,NA,Elsewhere,7,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
07/06/2019,Yes,-14.0490082,34.0941607,NA,NA,-14.0490082,34.0941607,NA,"TA Mazengera, Lilongwe, Malawi",-14.0490082,34.0941607,Borehole or tubewell,NA,NA,NA,Elsewhere,5,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is not available,Soap or detergent not present,NA
06/06/2019,Yes,-14.0492006,34.0657686,NA,NA,-14.0492265,34.065784,NA,"TA Mazengera, Lilongwe, Malawi",-14.0492261,34.0657822,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Observed - Fixed facility or mobile object in dwelling / yard / plot,NA,Water is available,Soap or detergent present,NA
10/05/2019,Yes,-14.049356,34.0322057,NA,NA,-14.0494112,34.0322448,NA,"TA Mazengera, Lilongwe, Malawi",-14.0494112,34.0322448,Unprotected dug well,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
06/06/2019,Yes,-14.0495524,34.0660379,NA,NA,-14.0495796,34.0660315,NA,"TA Mazengera, Lilongwe, Malawi",-14.049578,34.066032,Borehole or tubewell,NA,NA,NA,Elsewhere,45,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0503331,34.0341519,NA,NA,-14.0503331,34.0341519,NA,"TA Mazengera, Lilongwe, Malawi",-14.0503331,34.0341519,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,Yes,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
06/06/2019,Yes,-14.0503585,34.0715734,NA,NA,-14.0503847,34.0716356,NA,"TA Mazengera, Lilongwe, Malawi",-14.0503847,34.0716356,Borehole or tubewell,NA,NA,NA,Elsewhere,80,NA,Yes,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0503673,34.0340635,NA,NA,-14.050372,34.0341522,NA,"TA Mazengera, Lilongwe, Malawi",-14.050372,34.0341522,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
06/06/2019,Yes,-14.0503883,34.0653317,NA,NA,-14.0504187,34.0652515,NA,"TA Mazengera, Lilongwe, Malawi",-14.0504187,34.0652515,Borehole or tubewell,NA,NA,NA,Elsewhere,60,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
10/05/2019,Yes,-14.0504351,34.0343733,NA,NA,-14.0503162,34.0344757,NA,"TA Mazengera, Lilongwe, Malawi",-14.0503162,34.0344757,Borehole or tubewell,NA,NA,NA,Elsewhere,30,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,No,NA,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
06/06/2019,Yes,-14.0505335,34.065366,NA,NA,-14.0505243,34.0654215,NA,"TA Mazengera, Lilongwe, Malawi",-14.0505243,34.0654215,Borehole or tubewell,NA,NA,NA,Elsewhere,90,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,Pit latrine without slab/ Open pit,No,No,Yes,Waste pit is filled in or covered over,Not observed - no handwashing place in dwelling / yard / plot,NA,NA,NA,NA
